WT_1_1 WT_2_2 WT_3_3 WT_4_4 WT_5_5 WT_6_6 WT_7_7
XLOC_029620 1.69129 3.82472 29.7082 52.6464 47.8108 18.278 3.61453
XLOC_029621 12.4264 11.9999 12.1871 12.9125 14.8789 20.1772 19.9919
XLOC_029622 22.0905 18.6751 5.86032 3.79078 3.39657 2.55774 2.84967
XLOC_029623 0 0 0 0 0 0 0
XLOC_029624 0.104333 0.235489 0.188761 0.508355 0.51085 1.12205 2.6847
XLOC_029625 0 0 0 0 0 0 0
XLOC_029626 0.0206278 0.0460963 0.234618 0.337605 0.149316 1.28187 0.982729
XLOC_029627 35.3427 35.1357 33.4587 35.4259 39.8078 48.8749 42.1498
XLOC_029628 10.7744 10.9032 9.20389 9.70413 13.0012 35.8808 79.1459
XLOC_029629 0.145876 0.212118 0.644006 0.505041 0.264613 0.0301352 0
XLOC_029630 14.5067 10.0454 4.9158 5.07651 6.34254 10.4477 16.4057
XLOC_029631 29.7288 22.0435 10.0642 10.1526 10.6733 16.4059 21.1177
XLOC_029632 4.75701 6.26333 6.50629 7.18045 10.0776 22.4204 25.1304
XLOC_029633 12.6559 13.9082 23.6037 23.3369 23.2126 23.0598 30.241
XLOC_029634 0.0133991 0 0 0 0 0 0
XLOC_029635 0.263101 2.15714 1.12059 0.106992 0.0504005 0 0
XLOC_029636 5.41345 5.68861 4.82714 3.35542 2.14117 1.08 0.757323
XLOC_029637 305.029 136.788 42.1955 36.8975 40.738 22.1099 24.476
XLOC_029638 5.12289 5.10949 5.454 5.63513 6.61561 7.65891 9.77967
XLOC_029639 0.565468 0.0858252 0.0305524 0.100753 0.617669 139.429 201.902
XLOC_029640 15.3445 12.2278 3.23224 2.26838 2.38753 2.81607 5.6285
XLOC_029641 0 0 0 0 0 0 0
XLOC_029642 15.8578 17.4023 10.3018 7.34744 7.30191 10.9811 14.0447
XLOC_029643 0 0 0.00900164 0.387863 1.68169 11.9088 10.1941
XLOC_029644 0.0222057 0.0516345 0.282887 0.535461 1.21751 2.65336 1.94613
XLOC_029645 0 0 0 0 0 0 0
XLOC_029646 0 0 0 0 0 0 0
XLOC_029647 7.80215 10.1642 7.28371 5.05545 4.04288 4.97317 8.85793
XLOC_029648 0.00762551 0.00214844 0.0290383 0 0 0 0
XLOC_029649 0 0 0 0 0 0.0186357 0.0324878
XLOC_029650 0 0 0.0161018 0.0768508 0.241986 0.680681 0.989904
XLOC_029651 2.50465 3.34773 6.22603 5.61496 6.50129 4.27712 3.59554
XLOC_029652 6.8717 5.8628 5.94792 6.3539 5.55671 5.65902 6.32468
XLOC_029653 7.77268 9.71537 18.7422 11.3903 3.86269 0.211542 0.10941
XLOC_029654 2.53412 2.3938 1.01677 1.00588 1.13517 0.828079 1.17764
XLOC_029655 6.17273 6.40704 7.46644 6.85325 7.92832 6.68794 5.49301
XLOC_029656 6.82608 7.00802 6.24012 5.88347 6.1225 4.72811 3.27235
XLOC_029657 16.4713 21.878 15.8056 11.8697 9.57091 7.39811 5.79314
XLOC_029658 0.0185251 0.0145262 0.0113034 0 0 0.0210605 0
XLOC_029659 0 0 0 0 0 0 0
XLOC_029660 10.9995 8.60033 2.1925 2.51845 2.57736 2.22915 2.09032
XLOC_029661 64.0639 38.9055 21.4723 27.2966 28.8772 20.9183 17.4817
XLOC_029662 6.6976 5.73182 4.06664 3.48986 3.45628 4.26936 4.84463
XLOC_029663 2.15699 2.06039 3.54364 4.57714 6.43661 6.48183 5.17695
XLOC_029664 0 0.012755 0.0636499 0.0419688 0 0 0
XLOC_029665 0 0 0 0 0 0 0
XLOC_029666 699.68 628.466 72.9015 15.2514 9.39538 30.0431 33.5455
XLOC_029667 0.00797131 0.0301812 0.0121197 0.0418018 0.106273 0.204358 0.305767
XLOC_029668 0 0 0 0 0 0 0
XLOC_029669 1.0783 1.34133 0.538432 0.0217079 0 0.096106 0
XLOC_029670 0 0 0 0 0 0 0
XLOC_029671 0 0 0 0 0 0 0
XLOC_029672 0.00933005 0 0 0 0 0 0
XLOC_029673 0 0 0 0 0 0 0
XLOC_029674 0 0 0 0 0 0 0
XLOC_029675 132.021 122.034 64.4182 52.524 61.9025 114.463 162.049
XLOC_029676 6.13013 12.1281 12.6203 9.33708 9.30723 12.2605 21.8351
XLOC_029677 87.1927 126.16 61.2662 11.0928 2.04868 0.206545 0.11864
XLOC_029678 0 0 0 0 0 0 0
XLOC_029679 6.19056 5.09604 4.58244 4.81664 4.89285 6.88672 12.0205
XLOC_029680 0.0236866 0.0228854 0.0168047 0 0.0195532 0.0413343 0.0460089
XLOC_029681 0.29307 0.479386 0.990234 1.38158 0.815772 0.442881 0.23614
XLOC_029682 14.7609 14.7521 4.46676 5.74581 0.255688 0.0180808 0.0688434
XLOC_029683 0.540665 0 0 0 0 0 0
XLOC_029684 0 0.0278855 0.0493588 0 0 0 0.0523631
XLOC_029685 0.0783535 0 0 0 0.175004 3.29139 12.4138
XLOC_029686 0.024644 0.0204032 0.023358 0.0850216 0.00778086 0 0.0258622
XLOC_029687 16.5704 9.16866 3.50335 5.10893 8.19801 15.1495 18.1962
XLOC_029688 0.110306 0.00477701 0.0310011 0.0403208 0 0 0.0364718
XLOC_029689 0.0601868 0.00413049 0.0716805 0.110371 0.0156412 0 0
XLOC_029690 8.20188 8.33207 10.0018 9.93005 9.98036 9.81397 8.75494
XLOC_029691 26.1611 15.5553 7.44495 7.42012 9.23897 17.9657 22.8211
XLOC_029692 13.4837 12.3948 11.6086 11.3702 10.9105 10.4256 10.168
XLOC_029693 11.9855 16.6188 27.2371 24.6091 18.1115 8.11314 6.02949
XLOC_029694 0 0 0 0 0 0 0
XLOC_029695 101.191 94.8905 10.8288 1.87411 1.29208 2.22794 5.71606
XLOC_029696 7.39854 6.38527 3.33255 3.69745 3.11514 1.85502 1.99353
XLOC_029697 22.9877 25.7814 19.9353 16.8879 16.3401 21.5855 12.926
XLOC_029698 9.44331 11.0521 17.4588 17.3255 19.2029 16.6007 12.6568
XLOC_029699 5.59689 5.02831 4.1233 4.41916 5.19473 6.61472 6.3869
XLOC_029700 37.7545 44.238 35.6064 24.7884 9.79322 1.9358 2.10953
XLOC_029701 13.6277 16.4346 21.9464 16.6884 12.8948 8.49991 5.16035
XLOC_029702 15.0816 13.4897 5.8238 1.57933 0.554533 0.111316 0.236739
XLOC_029703 11.788 10.1785 10.1862 9.75253 14.4613 27.3015 43.8178
XLOC_029704 14.79 16.8369 20.7118 21.0097 21.4295 22.485 26.5592
XLOC_029705 8.41239 8.84843 12.0022 13.0916 16.2338 20.8602 23.6388
XLOC_029706 0 0 0 0 0 0 0
XLOC_029707 0.640433 0.330261 0.191487 0.0553474 0.0898093 0 0
XLOC_029708 9.30912 10.5704 6.21132 5.63573 5.12577 7.3751 8.11592
XLOC_029709 13.0527 10.1322 9.46228 9.1876 11.4479 16.8093 15.6933
XLOC_029710 406.681 253.2 128.387 104.542 89.9771 34.1404 33.4249
XLOC_029711 0.19049 0.0150839 0.248736 2.93053 1.94243 1.11022 0.15721
XLOC_029712 2.01756 3.69052 14.9361 26.9004 21.5073 11.7941 1.26758
XLOC_029713 0.563102 0.421552 0.706255 0.686773 0.47543 0.0518864 0.0606967
XLOC_029714 5.09289 2.96495 1.93247 1.67373 1.33442 0.974291 2.03462
XLOC_029715 0 0 0 0 0 0.0142314 0.409555
XLOC_029716 1.41098 1.223 0.663414 0.537588 0.504441 0.290954 0.0984522
XLOC_029717 0.979907 1.47805 0.343627 0.1036 0.0590394 0 0
XLOC_029718 216.156 135.767 69.8575 70.9049 62.6465 32.6739 30.6915
XLOC_029719 0 0 0 0 0 0 0
XLOC_029720 25.3931 29.6866 42.3783 37.7472 12.5212 2.62682 1.05154
XLOC_029721 3.15897 2.77368 0.949799 0.725437 0.639402 0.517242 1.13506
XLOC_029722 247.783 294.51 212.33 116.126 28.3802 5.80473 6.73023
XLOC_029723 0 0.00140397 0 0 0 0 0
XLOC_029724 0.00402249 0 0 0 0 0 0
XLOC_029725 3.0611 3.8253 2.32692 0.901286 0.562807 0.258154 0.465363
XLOC_029726 0.0324336 0.112582 0.228424 0.0949244 0.0541997 0.070135 0.0894174
XLOC_029727 0 0 0 0 0 0 0
XLOC_029728 0 0 0 0.0229219 0 0 0
XLOC_029729 7.30193 8.62141 5.82207 5.21558 5.24142 7.90705 9.59378
XLOC_029730 0 0 0 0 0 0 0
XLOC_029731 0 0 0.0962315 0.0237176 0 0.014996 0
XLOC_029732 0.122976 0.221855 0 0 0 0 0
XLOC_029733 0 0.00405393 0.0141908 0 0 0 0
XLOC_029734 1.35387 2.32311 25.9532 56.4705 50.2376 28.2713 4.35787
XLOC_029735 0 0 0 0 0 0 0
XLOC_029736 0.0528958 0.00270371 0.0474964 0.460888 0.68693 4.75219 6.45103
XLOC_029737 0 0 0.00545601 0 0 0.0481798 1.14554
XLOC_029738 3.20955 3.88596 5.89501 6.16924 5.29488 4.26552 3.02532
XLOC_029739 1.56616 1.61755 0.652127 0.116996 0.25317 0.22465 0.238453
XLOC_029740 0.207488 0.100277 0.16102 0.107436 0.0314094 0.0374418 0.0329298
XLOC_029741 8.09501 9.59629 10.8749 9.01666 7.55248 4.31872 2.62464
XLOC_029742 0.599766 0.896657 3.07152 9.5038 19.033 25.4004 9.51994
XLOC_029743 1.00128 0.949195 0.342834 0.108254 0.102196 0.013805 0
XLOC_029744 0.545785 0.459909 1.03702 1.74863 1.02039 0.362435 0.265205
XLOC_029745 0.00887919 0.0410745 0.0114215 0.00851074 0 0 0.0220661
XLOC_029746 0 0 0 0 0 0 0
XLOC_029747 5.7341 1.32243 0.182437 1.3615 4.53513 0.645922 0.052946
XLOC_029748 0.26157 0.436348 0.751293 1.18866 1.23331 2.44058 3.40603
XLOC_029749 3.86807 5.19111 11.3989 13.925 14.7624 11.8991 8.02471
XLOC_029750 13.845 12.5745 0.895737 0.160221 0.0363143 0 0
XLOC_029751 0.355677 0.0168114 0.111039 0.25155 0 0 0
XLOC_029752 0.472924 0.608973 1.24486 1.45504 1.3678 0.634535 0.160855
XLOC_029753 90.8456 106.402 85.194 64.6742 52.0432 30.71 12.0377
XLOC_029754 0.205649 0.0266941 0.0466318 0.114085 0.028529 0 0
XLOC_029755 0.0298787 0 0 0 0 0 0
XLOC_029756 7.44898 6.80707 6.68267 7.19124 6.86356 4.27528 3.22154
XLOC_029757 0.0126828 0.00370704 0 0 0 0 0
XLOC_029758 0.67795 4.17457 2.94745 1.78456 1.35876 1.19218 0.557127
XLOC_029759 0 0 0 0 0 0 0
XLOC_029760 19.7789 20.7937 18.4455 11.223 7.59814 6.34121 8.81133
XLOC_029761 0.369813 0.113351 0.152519 0.0413771 0 0 0
XLOC_029762 19.1164 21.0096 19.457 16.3789 9.80728 4.75973 2.90144
XLOC_029763 0 0 0 0 0 0 0
XLOC_029764 0 0 0 0 0 0 0
XLOC_029765 0.209267 1.20997 4.59044 2.76009 2.0963 7.51401 14.3117
XLOC_029766 1.17835 1.65186 3.62463 5.37844 3.9636 1.01329 0.0579557
XLOC_029767 14.682 16.1924 34.7731 71.4396 100.34 111.974 43.6961
XLOC_029768 7.43492 8.02145 9.45945 18.4546 22.6791 16.5022 4.05486
XLOC_029769 5.50668 7.60957 8.15378 6.54934 3.70834 1.67917 1.3785
XLOC_029770 0.385885 0.00801925 0.0996485 2.3149 0.243001 0.334644 0.385375
XLOC_029771 2.44717 17.3094 4.61769 7.46136 61.4788 85.2692 135.076
XLOC_029772 79.4669 74.6915 29.2013 20.9532 19.759 28.0661 46.913
XLOC_029773 7.06344 8.02308 9.46634 9.66519 8.23151 7.58222 8.04316
XLOC_029774 18.3431 21.9306 35.3134 43.6862 52.9038 66.2179 81.1757
XLOC_029775 2.57804 2.72245 4.23704 6.85584 10.9039 13.2225 14.9537
XLOC_029776 9.43769 16.8387 14.492 11.5165 7.61302 4.38663 4.24892
XLOC_029777 0.0741625 0.0438459 0.0181435 0.27781 0.385081 0.214742 0.23075
XLOC_029778 0.01023 0.0192788 0.0131302 0.325807 0.428259 0.230187 0.102212
XLOC_029779 6.58701 9.23309 20.2449 24.4088 22.1354 18.8023 11.37
XLOC_029780 28.7322 23.3466 13.0068 12.2045 12.7261 13.4606 14.1335
XLOC_029781 8.99115 5.0402 1.77448 0.765473 0.558663 0.652203 1.4229
XLOC_029782 1.28809 1.30789 1.93596 3.18256 3.69801 7.36857 11.984
XLOC_029783 0 0 0 0 0 0 0
XLOC_029784 16.9154 19.9362 25.9691 19.5353 17.3665 17.8788 43.8021
XLOC_029785 0.333349 2.04048 70.7611 72.9983 129.909 364.694 125.427
XLOC_029786 1.18007 2.22225 4.00227 2.49826 0.577763 0.103709 0
XLOC_029787 0.730717 0.223736 0.111205 0.119453 0.00872517 1.44269 5.97402
XLOC_029788 0.0226598 0.00793701 0 0 0 0 0
XLOC_029789 4.99391 6.86772 15.4109 19.0392 28.998 70.4141 104.988
XLOC_029790 0 0 0 0 0 0 0
XLOC_029791 0 0 0 0 0 0 0
XLOC_029792 0 0 0 0 0 0 0
XLOC_029793 10.923 10.0353 9.55028 10.1154 11.9071 11.9793 12.8064
XLOC_029794 5.70253 6.03185 6.45701 6.40497 7.35612 9.4088 15.2857
XLOC_029795 138.879 106.141 8.93591 1.40935 0.353864 0.0311796 0.101233
XLOC_029796 27.5392 29.6746 33.7007 29.0224 20.7967 9.53399 5.14839
XLOC_029797 0.656157 0.646033 0.0524032 0 0 0 0
XLOC_029798 0.187265 0.185108 0.171887 0.781424 4.42014 62.1007 200.072
XLOC_029799 1.13064 1.76213 1.13117 0.871069 0.458767 0.59248 0.211141
XLOC_029800 0 0 0 0 0 0 0.0190315
XLOC_029801 0 0 0 0 0.00367582 0 0
XLOC_029802 1.5099 1.35319 0.551675 0.273094 0.302596 0.884987 1.84488
XLOC_029803 14.4785 20.0986 40.7282 38.9812 32.9528 27.3575 15.5518
XLOC_029804 9.92773 11.9379 15.2657 15.2183 18.6932 21.6702 24.5487
XLOC_029805 0 0 0 0 0 0 0
XLOC_029806 0.0106918 0 0.0106693 0 0 0 0
XLOC_029807 6.14078 7.10028 16.4234 26.7886 38.2653 108.321 142.999
XLOC_029808 20.4866 19.982 23.0909 24.4629 22.3339 25.744 20.9677
XLOC_029809 0 0 0 0 0 0 0.00787328
XLOC_029810 0.00949965 0.0042361 0 0 0 0 0
XLOC_029811 0 0 0 0 0 0 0
XLOC_029812 0.0194974 0.0154173 0.0199634 0.0287622 0 0.0259317 0.0737434
XLOC_029813 0 0 0 0 0 0 0.181365
XLOC_029814 27.4127 23.2035 19.1264 10.8985 6.06051 5.51982 4.56234
XLOC_029815 21.472 26.0527 27.1521 24.9876 21.766 13.9864 6.32634
XLOC_029816 0 0.0290407 0.013581 0.0230791 0 0 0
XLOC_029817 12.1427 12.9259 18.8993 20.5819 24.535 26.4842 22.1335
XLOC_029818 15.6492 17.2764 20.329 22.8605 22.7219 18.229 14.2728
XLOC_029819 0 0 0 0 0 0 0
XLOC_029820 3.61577 1.55606 0.261573 0.505085 0.318649 0.560755 0.537361
XLOC_029821 1.82109 3.09912 3.34939 4.21966 3.28512 0.798776 0.0576011
XLOC_029822 0 0 0 0 0 0 0
XLOC_029823 0.0435561 0.353765 0.366287 0.710976 0.516697 0 0
XLOC_029824 10.0858 12.1944 8.89068 10.5831 12.3002 17.1426 20.5473
XLOC_029825 0.237955 0.300606 0.365457 0.552688 1.1333 3.53299 4.08243
XLOC_029826 0.104751 0.136226 0.0715095 0.113576 0.521509 0.537199 0.975003
XLOC_029827 0.571016 0.543709 0.155396 0.74666 1.09232 3.93219 7.88053
XLOC_029828 14.7843 10.3655 4.84152 3.81224 3.68385 4.21903 4.59624
XLOC_029829 4.54165 8.71709 19.3487 18.848 20.1044 18.7491 19.2737
XLOC_029830 16.564 13.2323 9.97414 10.1554 10.3285 9.71569 8.97759
XLOC_029831 0.520535 0.533492 0.970948 1.42274 1.51017 1.66349 1.40661
XLOC_029832 4.97593 3.97124 2.75936 2.76655 3.70979 3.97099 4.21979
XLOC_029833 0.0248097 0.0512756 0.150072 0.0710706 0.01392 0 0
XLOC_029834 3.67676 5.29991 13.4685 13.5519 13.1925 6.79745 1.34187
XLOC_029835 2.01211 5.23024 4.83408 1.23755 0.153686 0.0221745 0
XLOC_029836 0.0164375 0 0 0 0 0 0
XLOC_029837 0 0 0 0 0 0 0
XLOC_029838 0 0 0 0 0 0 0
XLOC_029839 0.0129251 0.00575981 0.00593496 0 0 0 0
XLOC_029840 27.4771 21.8291 23.6107 28.2455 29.9943 47.4786 43.0463
XLOC_029841 0.294927 0.00676786 0 0 0 0 0
XLOC_029842 0 0 0 0 0 0 0
XLOC_029843 1.1795 1.36987 1.54775 1.82046 1.66508 2.11459 0.636679
XLOC_029844 0.0344343 5.97456 58.3348 66.6808 56.5092 24.5086 19.1511
XLOC_029845 0 0.0109997 0.566681 2.01024 3.4569 6.9573 2.49131
XLOC_029846 0 0 0 0 0 0 0
XLOC_029847 1.21009 2.72637 6.3294 14.786 25.0008 49.1673 42.4194
XLOC_029848 0 0 0 0 0 0 0
XLOC_029849 0.190542 0.146127 0.0148441 0 0.0693104 0 0
XLOC_029850 0.00993025 0 0 0 0 0 0
XLOC_029851 0 0 0 0 0 0 0
XLOC_029852 13.2597 9.21809 4.81958 6.26682 7.03209 8.26787 9.4467
XLOC_029853 0 0 0 0 0 0 0
XLOC_029854 0.320832 0.0405684 0.0090604 0.103002 0.0603182 0 0
XLOC_029855 0 0 0 0 0 0 0
XLOC_029856 0.0131399 0.00770559 0 0 0 0 0
XLOC_029857 0.991395 1.45724 2.14608 2.1155 2.09912 1.21198 1.79578
XLOC_029858 0 0 0 0 0 0 0
XLOC_029859 62.803 47.8609 28.8888 25.6104 24.5196 30.2239 33.1709
XLOC_029860 1.78883 13.3304 1.05394 1.98645 4.60839 6.81349 7.13066
XLOC_029861 6.81983 10.9031 12.1909 7.5281 5.55934 2.26262 0.0881986
XLOC_029862 0 0 0 0 0 0 0
XLOC_029863 0 0 0 0 0 0 0
XLOC_029864 0 0 0 0 0 0 0
XLOC_029865 0 0.039046 0 0 0 0 0
XLOC_029866 0.0215794 0 0.0193794 0.012636 0.0261376 0 0.0636796
XLOC_029867 0 0 0 0 0 0 0
XLOC_029868 97.2968 76.0755 57.0289 50.4215 51.8696 42.0996 43.7947
XLOC_029869 0 0 0 0 0.0503983 0.111647 0.0601459
XLOC_029870 97.4414 81.0965 21.3178 19.3104 13.5761 9.32194 19.9133
XLOC_029871 3.29962 2.40142 1.13944 0.748874 0.768207 0.794406 0.715672
XLOC_029872 22.2486 19.7638 13.6444 14.491 18.166 25.0689 28.3337
XLOC_029873 0.0332037 0.0422081 0.215871 0.0286995 0.00977543 0 0
XLOC_029874 0 0 0 0 0 0 0
XLOC_029875 2.99484 3.13271 2.34713 1.24436 1.13012 0.639061 0.709473
XLOC_029876 0 0 0 0 0 0 0
XLOC_029877 0 0 0 0 0 0 0
XLOC_029878 0.0302261 0.0570991 0.0266292 0.0747563 0.02431 0.0182489 0.00642254
XLOC_029879 0 0 0 0 0 0 0
XLOC_029880 29.8543 25.0551 16.9336 12.5664 10.4991 7.22466 6.6357
XLOC_029881 6.54886 5.85638 6.74921 7.60674 7.63734 8.716 10.5577
XLOC_029882 8.1422 12.3831 23.2464 20.9282 17.219 6.63733 1.6752
XLOC_029883 0 0 0 0 0 0 0
XLOC_029884 0 0 0 0 0 0 0
XLOC_029885 26.8489 19.8734 6.97421 5.46436 5.73681 9.03224 11.8516
XLOC_029886 6.06392 6.05691 5.32325 4.82869 3.89355 2.0529 1.549
XLOC_029887 0.605262 0.226486 0 0 0 0 0
XLOC_029888 8.83089 8.92812 3.10981 2.0058 1.12849 0.80922 0.743114
XLOC_029889 0 0.0452258 0 0.0888413 0.0800691 0.236373 0.299077
XLOC_029890 2.43727 3.42964 6.19571 6.65953 8.16897 6.32568 7.80759
XLOC_029891 0.00601765 0.00121019 0 0 0 0 0
XLOC_029892 16.9643 13.0935 9.98279 9.93476 10.8407 14.3314 14.452
XLOC_029893 0 0 0 0 0 0 0
XLOC_029894 0.0869159 0.0722549 0.418558 0.331494 1.10398 1.16363 1.57026
XLOC_029895 0 0 0 0 0 0 0
XLOC_029896 0.0110677 0.0439465 0.0077872 0.00562341 0.00528549 0.0164318 0.0140391
XLOC_029897 0 0 0 0 0 0 0
XLOC_029898 0.289041 0.499395 0.964033 0.939851 1.19861 0.607575 0.86786
XLOC_029899 0.981152 0.555575 0.269654 0.420185 0.353036 0.682133 0.80391
XLOC_029900 0 0 0 0 0 0 0
XLOC_029901 7.08613 6.10227 9.73013 16.2031 17.5801 22.9095 29.5911
XLOC_029902 0 0.0124723 0 0 0 0 0
XLOC_029903 0 0.218014 0 0 0 0 0
XLOC_029904 3.83633 6.01634 3.1116 0.622694 0.0681058 0.0669637 0.0768233
XLOC_029905 30.1258 18.3368 2.98054 2.40649 1.77117 1.13782 1.38172
XLOC_029906 0 0.00130624 0 0.00627727 0.0316822 0.00803148 0.0353175
XLOC_029907 17.7258 17.8574 21.0853 18.7641 15.6221 10.9782 8.91832
XLOC_029908 18.4151 14.2908 8.19464 9.20987 12.9321 18.7266 16.3062
XLOC_029909 17.2966 16.1157 5.28392 3.42442 2.87006 2.25828 2.01347
XLOC_029910 4.62017 3.0728 0.777308 1.03708 1.34864 1.88464 1.28601
XLOC_029911 2.74208 2.98417 3.878 4.08541 4.96255 8.08122 11.7558
XLOC_029912 5.19873 6.20855 8.19104 6.12432 4.70957 1.17555 0.41742
XLOC_029913 0 0 0 0 0 0.00956454 0.0116599
XLOC_029914 8.77709 10.2747 14.283 15.0532 20.6171 38.5073 44.7473
XLOC_029915 9.8824 8.74856 1.84668 1.01842 0.867724 0.593586 0.497712
XLOC_029916 0 0.00537439 0 0 0 0 0.0167287
XLOC_029917 0 0.00343237 0 0 0 0 0
XLOC_029918 48.3077 41.6286 29.4883 24.8927 23.9456 23.1908 27.4986
XLOC_029919 13.0846 8.17883 7.4588 6.8619 5.25514 5.60749 6.58951
XLOC_029920 128.871 107.302 31.8165 13.4869 6.07959 13.3801 24.9121
XLOC_029921 2.87842 2.31046 1.50822 1.54642 0.999423 0.197263 0.276747
XLOC_029922 639.163 399.576 265.068 246.196 241.644 184.766 236.143
XLOC_029923 0 0 0 0 0 0 0
XLOC_029924 0 0 0.0466161 0 0.0695851 0 0
XLOC_029925 0 0 0 0 0 0 0
XLOC_029926 0 0 0 0 0 0 0
XLOC_029927 10.1237 8.82536 11.7313 13.3816 14.6471 18.8962 23.5843
XLOC_029928 17.0562 18.9658 26.3737 25.4545 28.2299 31.4287 42.2805
XLOC_029929 0.236377 0.150066 0.0561913 0.0265079 0.0305056 0 0
XLOC_029930 0 0 0 0 0 0 0
XLOC_029931 0 0 0 0 0 0 0
XLOC_029932 0.00306012 0.00782727 0.00274842 0.00400963 0 0.0103305 0.0558215
XLOC_029933 0 0 0 0.0159887 0 0 0
XLOC_029934 0.070101 0.171309 0 0 0 0 0
XLOC_029935 1.41592 1.91379 2.79346 1.72186 0.702687 0.306797 0.747368
XLOC_029936 0 0 0 0 0 0 0
XLOC_029937 0.597707 0.294284 0.0534677 0 0.0119759 0 0
XLOC_029938 0 0 0 0 0 0 0
XLOC_029939 0 0 0 0 0.00365983 0.0108136 0
XLOC_029940 0 0 0 0 0 0 0
XLOC_029941 0 0 0 0 0 0 0
XLOC_029942 0.451305 0.279083 0.115702 0.180844 0.0616286 0.20486 0.15384
XLOC_029943 11.0021 18.7087 13.6126 7.40681 6.59971 0.919236 0.709169
XLOC_029944 0 0 0 0 0 0 0
XLOC_029945 6.72433 7.78882 7.98264 7.18212 8.57574 14.012 21.0403
XLOC_029946 59.6094 74.7522 124.098 106.052 77.7303 29.7288 7.8403
XLOC_029947 0 0 0 0 0 0 0
XLOC_029948 0 0 0 0 0 0 0
XLOC_029949 702.899 367.032 134.676 108.065 103.92 46.0834 51.8238
XLOC_029950 0 0 0 0 0 0 0
XLOC_029951 0 0 0 0 0 0 0
XLOC_029952 0 0 0.402874 0.981973 0.954942 0.394025 0.303318
XLOC_029953 0 0 0 0 0 0 0
XLOC_029954 0 0 0 0 0 0 0
XLOC_029955 0 0 0 0 0 0 0
XLOC_029956 0 0 0 0 0 0 0
XLOC_029957 0 0 0 0 0 0 0
XLOC_029958 0 0 0 0 0 0 0
XLOC_029959 0 0 0 0 0 0 0
XLOC_029960 0 0 0 0 0 0 0
XLOC_029961 0.00412217 0.00322529 0 0 0 0 0
XLOC_029962 0 0 0 0 0 0 0
XLOC_029963 8.66097 9.15904 9.28244 6.6708 8.29743 10.0618 7.75647
XLOC_029964 0 0 0 0 0 0 0
XLOC_029965 0 0 0 0.0097709 0 0 0
XLOC_029966 0 0.00880809 0.005812 0.0132077 0 0.0317114 0.0336453
XLOC_029967 0 0 0 0 0 0 0.0111891
XLOC_029968 0.00323366 0 0 0 0 0 0
XLOC_029969 0 0 0 0 0 0 0
XLOC_029970 0 0 0 0 0 0 0
XLOC_029971 0 0 0 0 0 0 0
XLOC_029972 0 0 0 0 0 0 0
XLOC_029973 0 0 0 0 0 0 0
XLOC_029974 9.06442 8.73672 10.6189 9.61367 7.40313 0.945444 0.423674
XLOC_029975 0 0 0 0 0 0 0
XLOC_029976 5.98917 18.2726 53.5763 51.5794 51.8711 46.2715 39.8665
XLOC_029977 0 0.0309042 0.0251278 0 0 0 0
XLOC_029978 0.00148522 0 0.00245857 0.0165197 0.00814145 0.00276277 0
XLOC_029979 0.0299521 0.129828 0.254169 0 0 0 0
XLOC_029980 0 0 0 0 0 0 0
XLOC_029981 1.38591 2.54919 6.0802 6.06089 5.42422 4.12081 3.12467
XLOC_029982 0 0 0 0 0 0 0
XLOC_029983 1.24327 1.49447 1.9634 1.59787 1.53054 1.11182 1.23887
XLOC_029984 0.124996 0.146247 0.76389 0.648097 0.754735 0.312898 0.36702
XLOC_029985 0.0598929 0.0455231 0.117214 0.366765 0.152897 0 0
XLOC_029986 0.0184503 0.082078 0.0750433 0 0 0 0
XLOC_029987 0 0 0 0 0 0 0
XLOC_029988 0 0 0 0 0 0 0
XLOC_029989 0 0 0 0 0 0 0
XLOC_029990 0 0 0 0 0 0 0
XLOC_029991 1.12541 0.463237 0.124342 0.0336232 0 0 0
XLOC_029992 0 0 0 0 0 0 0
XLOC_029993 0 0 0 0 0 0 0
XLOC_029994 0 0 0 0 0 0 0
XLOC_029995 0 0 0 0 0 0 0
XLOC_029996 0 0 0 0 0.00283311 0.00341411 0.00285499
XLOC_029997 2.26146 2.39175 3.00573 2.97886 2.21871 1.79855 1.56744
XLOC_029998 81.4629 91.8579 152.332 92.1734 87.7986 33.1717 15.7086
XLOC_029999 0 0 0 0 0.00250983 0 0
XLOC_030000 0 0 0 0 0 0 0
XLOC_030001 0 0 0 0 0 0 0
XLOC_030002 0 0 0 0 0 0 0
XLOC_030003 0 0 0 0 0 0 0
XLOC_030004 0 0 0 0 0 0 0
XLOC_030005 0 0 0 0 0 0 0
XLOC_030006 0 0 0 0 0 0 0
XLOC_030007 0 0 0 0 0 0 0
XLOC_030008 204.51 189.363 168.311 155.235 104.387 37.9543 21.7719
XLOC_030009 0 0 0 0 0 0 0
XLOC_030010 0 0.00122422 0 0 0 0 0
XLOC_030011 0 0 0 0 0 0 0
XLOC_030012 1.31818 1.06434 0.540843 0.408304 0.208652 0.0381031 0.0308547
XLOC_030013 0 0.00751619 0 0 0 0 0
XLOC_030014 0.024412 0.0161327 0 0 0 0 0
XLOC_030015 0 0 0 0 0 0 0
XLOC_030016 0 0 0 0 0 0 0
XLOC_030017 0 0.00581074 0 0 0 0 0
XLOC_030018 0.113559 0.0529501 0.0161667 0.0232225 0.0178711 0 0
